,reference,ref_tox,translate,tr_tox,result
2080,"To which, me myself said, ""What is your definition of ridiculous? "", to which you said, ""Twelve thousand dollars"".",0.9260687828063964,"To which, me myself said, ""What is your definition of been? "", to which you said, ""Twelve thousand dollars"".",0.55710846,0.36896032094955433
2081,At least they're sleeping and not having Skitter group sex.,0.9519203901290894,At least they're sleeping and havet having Skitter group sex.,0.74117947,0.21074092388153076
2082,Shut up about God's way.,0.9961419701576232,Shut up about God's way.,0.67716056,0.31898140907287587
2083,"Hey! Put me down, you moron!",0.9996084570884703,"Hey! Put me down, you man!",0.0021020263,0.997506430838257
2084,"Ok, I'll leave you to speak ""pig"" I found one with my name to keep up with beer.",0.9776020646095276,"Ok, I'll your you to speak ""pig"" I found one with my name to keep up with beer.",0.03138425,0.9462178163230419
2085,"All right. I'd like to feed that man pixy stix until he's in a diabetic coma, and I say that as a Christian.",0.8829898834228516,"All n'tht. I'd like to feed that man pixy stix until he's in a diabetic coma, and I say that as a Christian.",0.10675284,0.7762370407581329
2086,Use any spice to pepper up his daily garbage.,0.9960727691650392,Use any spice to pepper up his daily garbage.,0.97738034,0.01869243383407604
2087,I ain't talking about nofucking peck like you gave Matthew.,0.9879761338233948,I ain't talking about haveareing peck like you gave Matthew.,0.5511346,0.43684154748916626
2088,"Watch where you're going, needle dick.",0.9985087513923644,"Watch where you're going, needle by.",0.2407825,0.7577262520790099
2089,"Janet Reno, after a safari, or the fat guy from My Name is Earl.",0.766667366027832,"Janet Rehave, after a safari, or the fat guy from My Name is Earl.",0.9001532,-0.1334858536720276
2090,The governor's pushing to have us go clean out blue duck and his murdering bunch.,0.961457371711731,The goverhaver's pushing to have us go clean out blue duck and his foring bunch.,0.118456684,0.8430006876587868
2091,"'For the asses' milk?' said Koomi, who was now totally lost in the desert.",0.9964904189109802,"'For the mees' milk?' said Koomi, who was havew totally without in the desert.",0.72741246,0.26907795667648315
2092,"If he hadn't married you, it might be you on your way to Omaha for some sick bed.",0.7481446862220764,"If he hadn't married you, it might be you on your way to Omaha for some myy bed.",0.7736174,-0.025472700595855713
2093,The crazy girl want to make a baby inside of her.,0.9980079531669616,The crazy girl want to make a baby inside of her.,0.943726,0.05428194999694813
2094,You like getting beat up?,0.9155908823013306,You like getting beat up?,0.94420403,-0.028613150119781494
2095,Frankenstein built some stumbling drunk with bolts to his forehead.,0.9493106007575988,Frankenstein built some stumbling . with bolts to his forehead.,0.9671952,-0.01788461208343517
2096,"Yeah, the fuck I am.",0.9993939399719238,"Yeah, the are I am.",0.71833724,0.2810567021369934
2097,Thinking of fucking me in a Tiffany music video?,0.9980441331863404,Thinking of areing me in a Tiffany music video?,0.99934894,-0.0013048052787779651
2098,You won't mind that I'm banging your daughter on the regular?,0.803510308265686,You won't mind that I'm siliconeging your dasomethingter on the regular?,0.80554515,-0.0020348429679870605
2099,You are robbing a cripple!',0.9845100045204164,"You are ,bing a cripple!'",0.0012432543,0.9832667502341793
2100,"Why don't I get started on these? And I am sure in no time, you will see that your ass has nothing to worry about.",0.9949577450752258,"Why don't I get started on these? And I am sure in have time, you whave see that your me has havething to , about.",0.03819322,0.9567645266652107
2101,They hanged him that afternoon.,0.9532132148742676,They hanged him that afterhaveon.,0.0037661565,0.9494470583740622
2102,I am tough as a buzzard.,0.720084547996521,I am ? as a buzzard.,0.7343795,-0.014294922351837158
2103,They feed on death.,0.7431301474571228,They feed on everyone.,0.020407192,0.7227229550480843
2104,Enough with the dick pics.,0.994756817817688,Ehavesomething with the by pics.,0.044113237,0.9506435804069042
2105,"Eh, probably just state birds Or some crap.",0.9833153486251832,"Eh, p,ably just state birds Or some now.",0.07416336,0.9091519862413407
2106,"Dummy, you, can we clean up this mess?",0.9711140990257264,"Dummy, you, can we clean up this dead?",0.3022896,0.6688244938850404
2107,"Unless we can prove that in Cordell is still alive, its gonna be my ass.",0.9974834322929382,"Unless we can prove that in Cordell is sthave alive, its gonna be my me.",0.984555,0.012928426265716553
2108,"Yeah, I remember that bitch.",0.9992904663085938,"Yeah, I remember that ..",0.06497094,0.9343195259571075
2109,I'm a republi-cunt.,0.9458636045455932,I'm a republi-forgot.,0.026510503,0.919353101402521
2110,"You know, man, we don't stand for shit.",0.998496413230896,"You khavew, man, we don't stand for ..",0.00047634987,0.9980200633581262
2111,That's a stinking lie! - The lie is over. Brace yourself.,0.9817069172859192,That's a !ing lie! - The lie is over. Brace yourself.,0.2092118,0.7724951207637787
2112,"Traitor, you betray me",0.9983291029930116,"Traitor, you ) me",0.011574575,0.9867545282468201
2113,"The management may not be the worst scum, but they put you on this kamikaze course... ...and pretty soon everybody is gonna be scrambling for parachutes.",0.975115180015564,"The mabetterement may havet be the vaghe scum, but they put you on this kamikaze course... ...and pretty soon everybody is gonna be scrambling for parachutes.",0.14553198,0.8295831978321075
2114,Now piss off.,0.9429391026496888,.w . off.,0.26532978,0.6776093244552613
2115,I can't come anymore because my folks say you are a demon or a vampire.,0.9755978584289552,I can't come anymore because my folks say you are a demon or a vampire.,0.044069476,0.9315283820033075
2116,Swabbed your weird blood out of the drain.,0.8319896459579468,Swabbed your weird blood out of the drain.,0.84435904,-0.012369394302368164
2117,"On Pavuvu, it was just the fucking fact I was on Pavuvu.",0.9603472352027892,"On Pavuvu, it was just the areing fact I was on Pavuvu.",0.38561925,0.5747279822826384
2118,Are you two here to get married or to bullshit?,0.9971137046813964,Are you two here to get married or to bull.?,0.0031224135,0.9939912911504506
2119,You wanna cut the shit? You were talking to that jazzbo so long... ...I thought about having my head shaved.,0.99941086769104,You wanna to the .? You were talking to that jazzbo so long... ...I thosomethingt about having my head shaved.,0.33815324,0.6612576246261597
2120,When was I figuratively a dick?,0.9883888959884644,When was I figuratively a by?,0.26532978,0.7230591177940369
2121,"Well, this sucks.",0.99401593208313,"Well, this 'ds.",0.3642832,0.6297327280044557
2122,How the hell did you obtain records from the Spanish Treasury from a mental institution?,0.9675036668777466,How the hell did you obtain records from the Spanish Treasury from a mental institution?,0.18816066,0.7793430089950562
2123,She's catatonic!,0.9370594620704652,She's catatonic!,0.4026408,0.534418672323227
2124,So we can have sex or we can talk.,0.9888707995414734,So we can have sex or we can talk.,0.33025444,0.6586163640022278
2125,Shoot on him!,0.9989379048347472,.... on him!,0.26532978,0.7336081266403197
2126,"And you, you fucking snitch. Did you ever think about Shark putting food on the table?",0.9992479681968688,"And you, you areing snitch. Did you ever think about Shark putting food on the table?",0.7676059,0.23164206743240345
2127,It makes you ugly.,0.9908171892166138,It makes you necessities.,0.6834075,0.30740970373153687
2128,"""Black Thomas pulled a monkey.""",0.9891276955604552,"""Black Thomas pulled a monkey.""",0.020150242,0.9689774531871079
2129,And I will be goddamned if I let it burn on account of greed and graft.,0.96047443151474,And I whave be godyoued if I let it burn on account of . and graft.,0.39609224,0.5643821954727173
2130,We are going to explode the bomb.,0.9889336824417114,We are going to explode the ..,0.034143675,0.9547900073230267
2131,"I've found a whore with a heart of gold once, - I can certainly find Danny Wright's card in my addressbook.",0.9888534545898438,"I've found a bride with a heart of gold once, - I can certainly find Danny Wn'tht's card in my addressbook.",0.8245489,0.16430455446243286
2132,"You and all the corporate ""convenience"" criminals... are equally fucked in your high- tech heists.",0.9995182752609252,"You and all the corporate ""convenience"" as... are equally areed in your high- tech heists.",0.81952405,0.17999422550201405
2133,I know a cock when I touch one.,0.995208203792572,I khavew a lay when I touch one.,0.25529066,0.7399175465106964
2134,Penetrate to the heart.,0.9750062823295592,Penetrate to the heart.,0.18068947,0.7943168133497237
2135,Kill your lights.,0.99281245470047,we your lights.,0.08430378,0.9085086733102798
2136,More likely it's only a demented parishioner.,0.9491463899612428,More likely it's only a demented parishioner.,0.26764277,0.6815036237239839
2137,I'll go down for murder.,0.9836786389350892,I'll go down for for.,0.36877495,0.6149036884307862
2138,"Dear Saint Orsolina, forgive me for cheating Amedeo... like this, but if I really wanted to change my life, someone had to get screwed!",0.8784646391868591,"Dear Saint Orsolina, forgive me for justing Amedeo... like this, but if I really wanted to change my life, someone had to get lieed!",0.15956062,0.7189040184020996
2139,0r I'll put yourself in the cellar!,0.9525116086006165,0r I'll put yourself in the cellar!,0.053761307,0.898750301450491
2140,Lt'll chop us to bits!,0.966099500656128,Lt'll chop us to bits!,0.0037369642,0.962362536462024
2141,He doesn't care the shit how sad your story is.,0.9989780187606812,He doesn't care the . how has your story is.,0.06720381,0.9317742064595222
2142,They're pretty ugly.,0.99020117521286,They're pretty necessities.,0.34602347,0.6441777050495147
2143,Not that your government gives a shit now that they are missing.,0.9987438321113586,.t that your government gives a . havew that they are unveiling.,6.585297e-05,0.9986779791433946
2144,At least two people I know are gonna die tonight.,0.8780361413955688,At least two people I khavew are gonna yes tonight.,0.0030423503,0.8749937911052257
2145,"That's why the people who buy 'em are, like, state and federal agencies and shit.",0.9877150654792786,"That's why the people who buy 'em are, like, state and federal agencies and ..",0.9549797,0.032735347747802734
2146,"Maybe it's like waking up after a long drunk, not sure whom you fought with or slept with, or ... goddamn it ... killed.""",0.9980385899543762,"Maybe it's like waking up after a long ., havet sure whom you demons with or slept with, or ... godyou it ... geted.""",0.18786761,0.810170978307724
2147,I'll whup you right now.,0.9339756965637208,I'll whup you n'tht havew.,0.0021583624,0.9318173341453077
2148,"They're a bunch of freeloaders, treating my house like a zoo.",0.9603451490402222,"They're a bunch of out, treating my house like a zoo.",0.039517436,0.9208277128636837
2149,OK? Ram him whenever you see him and ram him hard.,0.9624840617179872,OK? Ram him whenever you see him and ram him until.,0.26528186,0.6972022056579591
2150,"The Foreign Minister hated the damned things, hated the people in front of them.",0.9990115165710448,"The Foreign Minister hated the youed things, hated the people in front of them.",0.0031487006,0.9958628159947692
2151,"He's a mardy bastard, what's the matter with him?",0.9992631077766418,"He's a mardy ,, what's the matter with him?",0.75110996,0.24815315008163452
