,reference,ref_tox,translate,tr_tox,result
2249,"""You,"" he said, ""are out of your league, in deep shit, and, I would imagine, a few hours away from an untimely and undoubtedly messy end.",0.9956783652305604,""" you , "" he said , "" are out of your league , in deep trouble , and , i would imagine , a few hours away from an well longly and undoubtedly messy end .",0.26000074,0.7356776297092439
2250,"All right, let's not make me regret fucking you.",0.9992380142211914,"all right , let ' s not make me regret having you .",0.6441992,0.3550388216972351
2251,She fucked you.,0.9994308352470398,she loved you .,0.01092017,0.9885106654837728
2252,It turns out that Vanessa was a fembot.,0.9025620818138124,it turns out that i was a fembot .,0.07226136,0.8303007185459138
2253,High school sucked.,0.9887634515762328,high school was .,0.5432919,0.44547152519226063
2254,I believe you're either scared... ..or you're getting too goddamn closeto this surfing guru buddy ofyours.,0.9555100202560424,i believe you ' re either afraid . . . . . or you ' re getting too of closeto this surfing guru buddy ofyours .,0.099427,0.8560830205678939
2255,"It is good that you don't know. It is good that I do not know, because if we knew they will have to kill us too.",0.978667676448822,"it is good that you don ' t know . it is good that i do not know , because if we knew they will have to take us too .",0.0003289886,0.9783386878552847
2256,I need to scare the living shit out of them.,0.98488587141037,i need to scare the living of out of them .,0.19808346,0.7868024110794068
2257,"From what is here, I suspect he was also planning to kill you... ...just as he did Prime Minister Malachi.",0.9640399217605592,"from what is here , i suspect he was also planning to assassinate you . . . . . . just as he did prime minister malachi .",0.9714552,-0.007415294647216686
2258,"I said, will you marry me, you fool.",0.9990737438201904,"i said , will you marry me , you trick .",0.46981606,0.5292576849460602
2259,So how many rooms am I checked into in this shit-hole?,0.9975499510765076,so how many rooms am i checked into in this rough - hole ?,0.003824687,0.993725263979286
2260,There's enough kiddie porn on there to put you away for 20 years.,0.9713883996009828,there ' s enough kiddie pornography on there to put you away for 20 years .,0.92967135,0.04171705245971691
2261,We'll scare the shit out of 'em.,0.9747656583786012,we ' ll scare the ' out of ' em .,0.3572112,0.6175544559955598
2262,His cock was like a battering ram.,0.9986273050308228,his length was like a batter . ram .,0.103433006,0.895194299519062
2263,"It's unworthy, especially in these critical times when any stupid publicity might inflame the mob mind, to the detriment of both our nations' interests.""",0.9690501689910888,"it ' s un worthy , especially in these critical times when any publicity publicity might inflame the mob mind , to the endriment of both our nations ' interests . """,0.8449109,0.12413924932479847
2264,"'We got this guy's girl. You don't give him money, we'll kill her. '",0.9926967024803162,"' we got this guy ' s girl . you don ' t give him money , we ' ll have her . '",0.25663307,0.7360636293888092
2265,This damnable war...,0.9574570655822754,this . . war . . .,0.4475561,0.5099009573459625
2266,Do you remember our meeting in that silly little thrift shop?,0.9792185425758362,do you remember our meeting in that the little thrift shop ?,0.51744187,0.4617766737937927
2267,"'Canny fighters, though.'",0.9602067470550536,"' can were fighters , though . '",0.26532978,0.6948769688606261
2268,"I'll probably have to give up someone valuable along with you, but as small as you are you are worse than useless.",0.9956918358802797,"i ' ll probably have to give up someone valuable along with you , but as small as you are you are better than vulnerable .",0.2211915,0.7745003402233125
2269,"""Romi"" Fuck off!",0.999675750732422,""" romi "" way off !",0.27280113,0.7268746197223664
2270,"Scum, get it right!",0.9988573789596558,".om , get it right !",0.7432733,0.25558406114578247
2271,I couldn't stay in that fucking truck any more.,0.996826708316803,i couldn ' t stay in that . truck any more .,0.030430498,0.9663962107151747
2272,Shut up! Nobody talk.,0.9993749260902404,what up ! nobody talk .,0.75070715,0.24866777658462513
2273,I wanna see your fuckin' warrant!,0.9969804883003236,i wanna see your all ' ' warrant !,0.2126431,0.7843373864889146
2274,"Sacrifice them on the altars of science, he said.",0.9614494442939758,"sacrifice them on the altars of science , he said .",0.1329533,0.8284961432218552
2275,Can't you get your dick up anymore?,0.9988868832588196,can ' t you get your way up anymore ?,0.9472738,0.05161309242248535
2276,We both screw people for money.,0.9684242606163024,we both do people for money .,0.23831892,0.7301053404808043
2277,"I know it sounds sick, but you don't know Utah, he's nuts.",0.997751533985138,"i know it sounds , , but you don ' t know utah , he ' s not .",0.04568352,0.9520680122077466
2278,"Dad, you're so annoying.",0.9870992302894592,"dad , i ' re so frustrating .",0.9927661,-0.005666851997375488
2279,"America really thought they had it dialled in, money hangin' out the butt.",0.94007807970047,"america really thought they had it dialled in , money falling n ' out the bottom .",0.13762785,0.8024502247571945
2280,You Ph.D's gonna go suck up like Kripke?,0.997334599494934,you ph . d ' s gonna go come up like kripke ?,0.95353675,0.04379785060882557
2281,"I can't always be around to save your asses, friends?",0.9989744424819946,"i can ' t always be around to save your all s , friends ?",0.25978115,0.7391932904720306
2282,You're a strange girlfriend.,0.9568992257118224,. ' s a strange friend .,0.9999989,-0.043099701404571644
2283,"""That's pretty damned cruel,"" said the officer..",0.9490315914154052,""" that ' s pretty of mercy , "" said the officer . .",0.7143635,0.23466807603836048
2284,You're the tigress.,0.9495002627372742,i ' s the tigress .,0.06004286,0.8894574008882046
2285,"Old lady was driving me crazy at the casa, like making me do shit.",0.9993101358413696,"old lady was driving me wild at the casa , like making me do stuff .",0.44298503,0.5563251078128815
2286,To do the same goddamn thing that blood did.,0.9992675185203552,to do the same of thing that blood did .,0.5136326,0.4856349229812622
2287,I don't give a shit.,0.990062415599823,i don ' t give a thing .,0.09130404,0.8987583741545677
2288,Shut up! - I've got connections.,0.9985472559928894,. up ! - i ' ve got connections .,0.037073623,0.9614736326038837
2289,Lot of crooks around these days.,0.947648584842682,lot of roughs around these days .,0.5757047,0.3719438910484315
2290,DISKANT: I can't believe this shit worked.,0.9994561076164246,diskant : i can ' t believe this stuff worked .,0.26641667,0.7330394387245178
2291,Stop pissing me off.,0.9336900115013124,stop stall . me off .,0.023114705,0.9105753060430289
2292,Holy shit!,0.9972793459892272,holy it !,0.30165577,0.6956235766410827
2293,You're just an irritant to him.,0.9712414741516112,. ' s just an toritanm to him .,0.6204101,0.35083138942718495
2294,He's ceo of greengate retirement centers. Are you crazy?,0.9868922829627992,he ' s ceo of greengate retirement centers . are you what ?,0.3929603,0.5939319729804994
2295,He starts doing one of these numbers 'cause the fucking linoleum and shit is so fucking greasy he can't...,0.99800044298172,he starts doing one of these numbers ' cause the ' linoleum and stuff is so ' clean he can ' t . . .,0.0020880734,0.9959123695734888
2296,"So... why don't, uh... ou-yay and... I-ay... o- gay and, uh, et-gay the... uff-stay... out of the unk-tray.",0.9892528653144836,"so . . . why don ' t , uh . . . ou - yay and . . . i - ay . . . o - in and , uh , et - - the . . . uff - stay . . . out of the unk - tray .",0.015222124,0.9740307414904237
2297,"No, sir. We were just gonna shave his head.",0.9489864110946656,"no , sir . we were just gonna shave his body .",0.0026452206,0.9463411904871465
2298,"I wanted to undress her, to do everything for and to Christine.",0.9610670208930968,"i wanted to undress her , to do everything for and to christine .",0.530584,0.430483043193817
2299,Get down on your knees and bow that ass down.,0.9992331266403198,get down on your knees and bow that back down .,0.04144094,0.9577921852469444
2300,"Come on, Dick. Because you're stuck in here and can't be the center of attention no more?",0.995133936405182,"come on , pete . because you ' re trapped in here and can ' t be the center of attention no more ?",0.008179271,0.9869546657428147
2301,I want to shoot it first.,0.9956166744232178,i want to film it first .,0.0268664,0.9687502738088369
2302,"Poor devil, he was at death's door for three months.",0.9723556041717528,". thing , he was at heaven ' s door for three months .",0.8994255,0.07293009757995594
2303,"Damn, this time I was sure! 15 days!",0.9973540306091307,". , this time i was sure ! 15 days !",0.058544226,0.9388098046183585
2304,"Lord knows, Doyle ain't a good one with his mean ass.",0.998715877532959,"lord knows , doyle ain ' t a good one with his mean back .",0.6881662,0.31054967641830444
2305,You're shit and you know you are!,0.9996936321258544,you ' re right and you know you are !,0.2664961,0.7331975400447844
2306,How long you been a pig?,0.9973512887954712,how long you been a guinea ?,0.9721698,0.025181472301483154
2307,"Come on, let's give it up to Gay.",0.9944235682487488,"come on , let ' s give it up to that .",0.75844806,0.2359755039215088
2308,"We go over there, get shit-faced and see what happens.",0.9958892464637756,"we go over there , get rough - faced and see what happens .",0.0047524073,0.9911368391476572
2309,(Gerry) We'll never find out if we miss the bloody bus.,0.7532366514205933,( gerry ) we ' ll never find out if we miss the the bus .,0.0031089433,0.7501277080737054
2310,No one messeswith the crazy guy.,0.9940770864486694,no onedlesoswith the that guy .,0.8707508,0.12332630157470703
2311,"They open your brains with a giant can-opener, ..and then they scoop me out with a big scoopy thing.",0.9618645310401917,"they open your beans with a giant can - opener , . . and then they scoop me out with a big scoopy thing .",0.018591078,0.9432734530419111
2312,"And the fifth time he said it, I took the damn thing and smashed it.",0.9971417784690856,"and the fifth time he said it , i took the of thing and smashed it .",0.009794498,0.9873472806066274
2313,Part eight... Shit!,0.9994840621948242,part eight . . . jesus !,0.010492873,0.9889911888167262
2314,"Because if anyone finds out, I could get my head cut off.",0.9801305532455444,"because if anyone finds out , i could get my heart cut cut .",0.9345879,0.04554265737533569
